steps,return
1234800.0,-5.261200000000002
1247400.0,-5.324999999999999
1260000.0,-4.812900000000003
1272600.0,-4.490899999999998
1285200.0,-5.107899999999999
1297800.0,-4.572400000000003
1310400.0,-5.0739
1323000.0,-5.0497000000000005
1335600.0,-5.364000000000003
1348200.0,-5.239899999999998
1360800.0,-5.303999999999998
1373400.0,-4.879600000000001
1386000.0,-4.499300000000001
1398600.0,-5.179899999999998
1411200.0,-4.536299999999998
1423800.0,-5.119600000000002
1436400.0,-4.966199999999998
1449000.0,-5.343000000000003
1461600.0,-5.0734999999999975
1474200.0,-5.363000000000003
1486800.0,-4.725300000000001
1499400.0,-4.351400000000001
1512000.0,-5.103800000000003
1524600.0,-4.3519000000000005
1537200.0,-5.125499999999999
1549800.0,-4.8365
1562400.0,-5.378800000000002
1575000.0,-4.961000000000003
1587600.0,-5.333199999999997
1600200.0,-4.624400000000002
1612800.0,-4.325599999999999
1625400.0,-5.074499999999997
1638000.0,-4.330900000000001
1650600.0,-5.081399999999999
1663200.0,-4.770200000000002
1675800.0,-5.255099999999999
1688400.0,-4.888899999999996
1701000.0,-5.260900000000004
1713600.0,-4.645199999999999
1726200.0,-4.223999999999999
1738800.0,-4.9294
1751400.0,-4.2938
1764000.0,-5.0241999999999996
1776600.0,-4.644000000000001
1789200.0,-5.1903000000000015
1801800.0,-4.755299999999999
1814400.0,-5.2406000000000015
1827000.0,-4.537700000000002
1839600.0,-4.171099999999999
1852200.0,-5.028300000000001
1864800.0,-4.231600000000001
1877400.0,-4.970800000000001
1890000.0,-4.589500000000001
1902600.0,-5.117499999999998
1915200.0,-4.709100000000002
1927800.0,-5.217400000000003
1940400.0,-4.449699999999999
1953000.0,-4.0225
1965600.0,-4.770100000000003
1978200.0,-4.202299999999999
1990800.0,-4.806400000000002
2003400.0,-4.490000000000003
2016000.0,-4.962899999999998
2028600.0,-4.6585
2041200.0,-4.988600000000003
2053800.0,-4.424299999999999
2066400.0,-3.9531000000000023
2079000.0,-4.840699999999999
2091600.0,-4.149299999999998
2104200.0,-4.802600000000001
2116800.0,-4.3845
2129400.0,-5.030500000000001
2142000.0,-4.4612
2154600.0,-5.1899999999999995
2167200.0,-4.2385
2179800.0,-3.7992999999999983
2192400.0,-4.791399999999999
2205000.0,-4.0069000000000035
2217600.0,-5.0169000000000015
2230200.0,-4.254700000000001
2242800.0,-5.190000000000001
2255400.0,-4.4387
2268000.0,-5.298700000000002
2280600.0,-4.2593000000000005
2293200.0,-3.7452
2305800.0,-4.7771
2318400.0,-3.9098000000000006
2331000.0,-4.848899999999999
2343600.0,-4.147200000000001
2356200.0,-4.9498
2368800.0,-4.2875000000000005
2381400.0,-4.8599000000000006
2394000.0,-4.0996999999999995
2406600.0,-3.658500000000001
2419200.0,-4.600099999999999
2431800.0,-3.7980000000000023
2444400.0,-4.592099999999999
2457000.0,-4.064799999999999
2469600.0,-4.944
2482200.0,-4.242300000000001
2494800.0,-4.613799999999998
2507400.0,-3.9301999999999992
2520000.0,-3.6012
2532600.0,-4.3988
2545200.0,-3.7194
2557800.0,-4.494299999999996
2570400.0,-3.950099999999999
2583000.0,-4.797399999999996
2595600.0,-4.087400000000001
2608200.0,-4.574400000000002
2620800.0,-3.872399999999998
2633400.0,-3.4768999999999997
2646000.0,-4.134499999999994
2658600.0,-3.5611000000000015
2671200.0,-4.424500000000003
2683800.0,-3.7235999999999985
2696400.0,-4.663599999999996
2709000.0,-3.9065000000000003
2721600.0,-4.387500000000001
2734200.0,-3.767099999999999
2746800.0,-3.1513000000000004
2759400.0,-4.0911
2772000.0,-3.3952000000000004
2784600.0,-4.295799999999999
2797200.0,-3.710299999999999
2809800.0,-4.502099999999999
2822400.0,-3.893300000000001
2835000.0,-4.2356
2847600.0,-3.6424000000000007
2860200.0,-3.214600000000001
2872800.0,-3.778099999999999
2885400.0,-3.3765000000000005
2898000.0,-3.963599999999998
2910600.0,-3.7053000000000016
2923200.0,-4.492300000000002
2935800.0,-3.9508
2948400.0,-4.0672999999999995
2961000.0,-3.3798000000000004
2973600.0,-3.1163000000000007
2986200.0,-3.576599999999998
2998800.0,-3.305700000000002
3011400.0,-3.8669000000000002
3024000.0,-3.7147999999999985
3036600.0,-4.517000000000001
3049200.0,-4.0532999999999975
3061800.0,-4.044099999999998
3074400.0,-3.311599999999999
3087000.0,-3.0587999999999993
3099600.0,-3.659600000000001
3112200.0,-3.2539
3124800.0,-4.1617999999999995
3137400.0,-3.7917
3150000.0,-4.416499999999999
3162600.0,-3.9903000000000013
3175200.0,-4.110499999999999
3187800.0,-3.3090000000000033
3200400.0,-3.0843999999999996
3213000.0,-3.632100000000003
3225600.0,-3.2640000000000007
3238200.0,-3.8636999999999992
3250800.0,-3.712399999999999
3263400.0,-4.106199999999999
3276000.0,-4.0081999999999995
3288600.0,-4.0516000000000005
3301200.0,-3.3338999999999994
3313800.0,-3.094799999999998
3326400.0,-3.591699999999997
3339000.0,-3.3669
3351600.0,-4.2642
3364200.0,-3.5765000000000002
3376800.0,-3.9809999999999968
3389400.0,-3.8896999999999973
3402000.0,-3.999399999999997
3414600.0,-3.290200000000001
3427200.0,-3.106899999999999
3439800.0,-3.608099999999998
3452400.0,-3.3248000000000006
3465000.0,-4.1843
3477600.0,-3.622899999999999
3490200.0,-4.363200000000002
3502800.0,-3.8061999999999987
3515400.0,-4.092000000000001
3528000.0,-3.3103
3540600.0,-3.0604999999999998
3553200.0,-3.8599000000000014
3565800.0,-3.2446999999999995
3578400.0,-4.102499999999999
3591000.0,-3.6376000000000013
3603600.0,-4.371100000000001
3616200.0,-3.6929000000000003
3628800.0,-3.881000000000001
3641400.0,-3.4900999999999995
3654000.0,-3.0534000000000003
3666600.0,-3.4516000000000018
3679200.0,-3.2056999999999984
3691800.0,-4.120199999999999
3704400.0,-3.5561
3717000.0,-4.387300000000001
3729600.0,-3.7702000000000027
3742200.0,-4.0299
3754800.0,-3.2681999999999998
3767400.0,-3.0305999999999993
3780000.0,-3.7326000000000006
3792600.0,-3.2399999999999993
3805200.0,-4.121099999999999
3817800.0,-3.6121999999999987
3830400.0,-4.005600000000001
3843000.0,-3.6191999999999998
3855600.0,-3.9132999999999956
3868200.0,-3.318100000000001
3880800.0,-3.089999999999998
3893400.0,-3.7351999999999994
3906000.0,-3.2398999999999987
3918600.0,-3.9798999999999993
3931200.0,-3.531
3943800.0,-4.1363
3956400.0,-3.7569999999999997
3969000.0,-3.909799999999999
3981600.0,-3.3505999999999996
3994200.0,-2.9658999999999995
4006800.0,-3.810799999999999
4019400.0,-3.1569000000000007
4032000.0,-3.8810999999999987
4044600.0,-3.582400000000002
4057200.0,-4.143499999999999
4069800.0,-3.7271999999999976
4082400.0,-3.8826000000000014
4095000.0,-3.3353999999999995
4107600.0,-2.9676000000000005
4120200.0,-3.8289999999999984
4132800.0,-3.1166
4145400.0,-3.8489999999999993
4158000.0,-3.543399999999999
4170600.0,-4.2189999999999985
4183200.0,-3.7246999999999995
4195800.0,-3.844099999999999
